gene,SRR24710558,SRR24710556,SRR24710554,SRR24710705,SRR24710703,SRR24710564,SRR24710562,SRR24710560
AP5B1,,,,,0.35542168674698793,,,
AP5M1,,0.42342342342342343,0.3212669683257919,0.7853107344632768,0.5075921908893709,0.7424242424242424,0.8428792569659442,0.47297297297297297
AP5S1,,,,0.2261904761904762,,,,
AP5Z1,,,0.15841584158415842,0.14666666666666667,0.18838028169014084,0.13392857142857142,,0.21739130434782608
APBA1,0.9688667496886675,,,,,0.9121338912133892,,
APBA2,0.6365395245992261,0.5638888888888889,0.6404230317273796,0.670152855993564,0.6904109589041096,0.710727969348659,0.7583143507972665,
APBB1,,,,,0.9966737503464843,,,
APBB2,0.8098802395209581,0.8502824858757062,0.8421052631578947,0.46153846153846156,0.43137886597938147,0.8526315789473684,0.4579863739591219,0.5869565217391305
APC,0.6151951496779083,0.6469534050179212,0.8188202247191011,0.9379310344827586,0.8167687939022568,0.7047619047619048,0.8287560581583199,0.8180404354587869
APEH,,,0.078125,,0.055930568948891035,,,
APEX1,,,,,,,0.9880313660751135,
APEX2,,,,,0.16477272727272727,,,
APH1B,,,0.8203592814371258,,0.8481283422459893,,,
API5,0.7889273356401384,0.947136563876652,0.8946395563770795,0.9097978227060654,0.9609869253479545,0.8591836734693877,0.8789261744966443,
APIP,0.9197080291970803,,,,0.027005559968228753,,,
APLN,0.5822784810126582,,,,,0.41304347826086957,,
APLP1,,,0.9970641373080398,0.9978448275862069,,0.9970760233918129,,
APLP2,0.9263981454650826,0.8624113475177305,0.9314641744548287,0.9329173166926678,0.9274323022583753,0.8950542822677925,0.9886821408018416,
APMAP,0.9800601956358164,,,,,,,
APOD,0.9581218274111675,0.9637635092180546,,0.9818108326596605,0.96753471023002,,0.9782635697428891,
APOL2,0.5319148936170213,,,,,0.9448398576512456,,
APOLD1,,,,0.8384615384615385,,,,0.9467213114754098
APOO,0.16606609698342428,,0.1982313927781872,,0.9596928982725528,0.9545454545454546,,
APOOL,,,0.8918918918918919,,,,,
APP,0.9727010062767759,0.9500968992248062,0.9797118494560424,0.9828616978876046,0.9613456156716418,0.9526285384170999,0.9769128029002099,0.980064308681672
APPAT,,,,,0.6190476190476191,,,
APPBP2,0.8849502487562189,0.6463414634146342,,0.8576576576576577,0.8336095459065297,0.8105022831050228,0.8152,
APPL1,0.8419170243204578,0.5986842105263158,,0.7597087378640777,0.6006600660066007,0.4798206278026906,0.8977217644207465,
APPL2,,,,,,0.9117647058823529,,
APTR,,,,,0.24691358024691357,,,
APTX,,0.8108108108108109,,0.84375,0.8200654307524536,,,
AQP11,0.8198198198198198,,,,,,,
AQP4,0.4489051094890511,0.8154527559055118,0.8646895273401297,0.9748475609756098,0.33613445378151263,0.2677106636838181,,0.350109409190372
AQR,0.6053921568627451,0.5471698113207547,0.5506329113924051,0.22666666666666666,0.830110497237569,,0.7587939698492462,
ARAF,0.06606606606606606,,0.6835443037974683,0.6133333333333333,0.6519916142557652,0.6875,0.7455621301775148,
ARAP2,,0.7615894039735099,0.8833333333333333,0.08092485549132948,0.7047050561797753,0.919732441471572,0.9672767609539656,
ARCN1,0.9502032520325203,0.9392265193370166,,,,,0.9750838524197413,
ARF1,,,,0.9742589703588144,,0.9659751037344398,,
ARF3,0.612478171138276,0.7110438729198184,0.7272727272727273,0.6495437647854004,0.6579531691562374,0.6551081282624907,0.7106305711455926,
ARF4,,,,0.9352617079889807,,,,
ARF5,,,,0.9917822290703646,,,,
ARF6,,0.5794392523364486,0.7258064516129032,0.9395604395604396,0.5997536945812808,0.6509433962264151,0.6834030683403068,
ARFGAP2,,,,,,,0.9927366447985004,
ARFGAP3,,,,,0.9304029304029304,0.8979591836734694,,
ARFGEF1,0.7774687065368567,,,,,,0.9382113821138212,
ARFGEF2,,,,,,0.953416149068323,,
ARFGEF3,,0.6345177664974619,0.8063157894736842,0.8211508553654744,0.9211781206171108,0.96875,0.9259159482758621,0.8652173913043478
ARG2,,,,0.10071942446043165,0.15689981096408318,,,
ARGLU1,0.8271652041205647,0.4670433145009416,0.8770806658130602,0.9136178861788617,0.22766122766122765,0.8411910669975186,0.8672665916760405,0.4
ARHGAP1,,0.9363295880149812,,,,,,
ARHGAP10,0.8076923076923077,,0.8055555555555556,0.7966101694915254,0.7684797768479776,0.3917525773195876,,0.17567567567567569
ARHGAP12,0.5507745266781411,0.4148936170212766,0.5280373831775701,0.569672131147541,0.5292498279421886,0.5433070866141733,0.5672853828306265,0.37142857142857144
ARHGAP21,0.9848833388103845,0.9187675070028011,0.9870242214532872,0.9835796387520526,0.9467054263565892,0.8911439114391144,0.9836947386115313,0.9370816599732262
ARHGAP22,,,,,0.9671111111111111,,,
ARHGAP23,,,,,0.9861728395061728,,,
ARHGAP26,0.9428934010152284,0.7181208053691275,,0.8395303326810176,0.9127962085308057,0.9368029739776952,0.9547872340425532,0.9510869565217391
ARHGAP32,0.6139534883720931,0.7666666666666667,0.9466192170818505,0.8045685279187818,0.7462222222222222,0.7770992366412214,0.626779530588688,0.9047619047619048
ARHGAP35,0.9329702555509007,0.9318734793187348,,,,0.8751238850346879,0.9425022999080037,
ARHGAP44,,,,,0.989223337049424,,,
ARHGAP5,0.2562358276643991,0.6785714285714286,0.39745075318655854,0.34443168771526983,0.4188922942206655,0.29490196078431374,0.6603841321127266,0.4009111617312073
ARHGDIA,0.9773003648155655,,,,,,,
ARHGEF10,,0.6712962962962963,0.884393063583815,,0.8625954198473282,0.8117647058823529,,
ARHGEF12,0.6931690929451287,0.07981220657276995,0.9604989604989606,0.9443069306930693,0.14058008884243534,0.9170068027210885,0.9514588174541699,0.9775784753363229
ARHGEF2,,0.900990099009901,,,,0.9695121951219512,,
ARHGEF26,,,0.6013071895424836,0.6441717791411042,0.6456400742115028,0.5254237288135594,0.7223557692307693,0.656084656084656
ARHGEF26-AS1,,,,0.5084745762711864,,0.7848101265822784,,
ARHGEF28,,,,0.4533333333333333,0.714859437751004,,0.5217391304347826,
ARHGEF3,,,0.9093959731543624,,0.9387576552930884,0.952112676056338,,
ARHGEF37,,,0.8879310344827587,,,,,
ARHGEF40,,,,,0.23408624229979466,,,
ARHGEF7,0.9495335029686175,0.9139784946236559,0.36022253129346316,0.9545810493343775,0.8874183280281455,0.9312227074235808,0.3299189073836961,0.27566539923954375
ARHGEF9,0.9090098126672613,,0.9338959212376934,,0.8826777087646653,0.8798076923076923,0.9526123936816525,
ARID1A,0.703771849126035,,,,,,,0.7651006711409396
ARID1B,0.23756218905472637,0.9383886255924171,0.9099099099099099,0.2087912087912088,0.34100274725274726,0.2388888888888889,,0.14893617021276595
ARID2,,,,,0.4708029197080292,0.5522388059701493,0.6297786720321932,
ARID4A,,0.8849557522123894,,0.9155405405405406,0.8783382789317508,0.6297640653357531,0.40555555555555556,
ARID4B,0.8088050314465409,0.4700460829493088,0.711340206185567,0.43133462282398455,0.782051282051282,0.5312046444121916,0.9740909090909091,0.36
ARID5B,,0.7885714285714286,,,0.9402714932126697,,0.9418848167539267,
ARIH1,0.5021413276231264,0.3867924528301887,,0.40773809523809523,0.6359411309062742,0.2994011976047904,0.6382265275707899,
ARIH2,0.8811674774148714,0.7718631178707225,0.7989690721649485,0.8258575197889182,0.752280189711784,,0.8424971363115693,
ARL1,0.7701941139636819,0.736,0.8054298642533937,0.8468606431852986,0.8477141992128369,0.8076225045372051,0.8245891276864729,
ARL10,,,,,0.12807377049180327,0.3148148148148148,0.3408450704225352,
ARL14EP,0.8518518518518519,,0.8653846153846154,,0.6870026525198939,0.4830508474576271,,
ARL15,,,0.7865168539325843,,0.9601328903654485,0.719626168224299,0.8835705045278137,
ARL17A,,,,,,0.75,,
ARL17B,,0.4025974025974026,,,,,,
ARL2BP,0.9093264248704663,,,,,,0.9433962264150944,
ARL3,,0.2265193370165746,,,,0.5573770491803278,,
ARL4A,0.39572192513368987,,0.3312883435582822,0.37557603686635943,0.26334519572953735,0.26591760299625467,0.20691382765531063,0.22535211267605634
ARL4C,0.8771836950767602,,,,,0.8460388639760837,,
ARL5A,0.5846585594013096,0.8623188405797102,,0.7617021276595745,0.4097938144329897,,0.40842105263157896,
ARL6,0.9373368146214099,,0.9,,0.7180487804878048,,0.9070422535211268,0.620253164556962
ARL6IP1,0.8702830188679245,0.9167280766396463,0.9426448736998514,0.9442742244350824,0.9174274143729837,0.8324035332403533,0.8849191425347875,0.962536023054755
ARL6IP4,,0.9320987654320988,,0.9179039301310044,0.8300575523943968,0.9065420560747663,0.8086002438213454,0.963220675944334
ARL6IP5,0.8071098358042404,0.7254138266796495,,0.8161375661375662,0.8665105386416861,0.748792270531401,0.43958691910499137,0.48045397225725095
ARL6IP6,,,,,0.9140350877192982,,0.12285714285714286,
ARL8A,,0.9803921568627451,,,0.9700753071739993,0.958904109589041,,
ARL8B,,,,0.9591836734693877,0.9707180694526192,,,
ARMC1,,,0.9448275862068966,0.5714285714285714,0.7470699432892249,0.6694915254237288,0.8140254382949467,
ARMC10,0.3790960451977401,0.5765765765765766,,,0.472406818838486,0.5089820359281437,0.4669016842929886,0.2911392405063291
ARMC2,,,,,0.1702127659574468,0.22972972972972974,0.1575178997613365,
ARMC8,,0.35443037974683544,0.40782122905027934,0.41263940520446096,0.45566257057455994,0.6339285714285714,0.481651376146789,0.3082191780821918
ARMC9,,,,,0.39173553719008264,,0.6709558823529411,
ARMCX3,0.8506163886874547,0.9260700389105059,0.6951219512195121,,0.9868916926101917,0.7865853658536586,0.7868291639940133,0.8316151202749141
ARMCX4,,,0.5769230769230769,,0.8909825033647375,,,
ARMCX5,,,,,,,0.93359375,
ARMCX5-GPRASP2,,,,0.5735294117647058,0.12895927601809956,0.8648648648648649,0.619140625,
ARMH3,,0.7857142857142857,,0.7628205128205128,0.9142857142857143,,0.87248322147651,
ARMH4,,,,,0.33125,0.38235294117647056,,
ARNT,0.16,0.1780821917808219,,,0.8966836734693877,,0.9302325581395349,
ARNT2,,0.9663865546218487,0.9717314487632509,0.9879310344827587,0.9904617385649253,0.9780730897009967,0.9659600804579916,0.9339622641509434
ARPC2,0.9388655925844185,,,0.8436781609195402,,,,
ARPC3,,,,,0.9499007178860547,,,
ARPC4,,,0.9764705882352941,,0.9606076664900194,,,
ARPC5,0.8706865237922267,0.8937677053824362,0.9282700421940928,0.9042663891779397,0.8785342261904762,0.8960612691466083,,
ARPIN,,,,,,,0.9088319088319088,
ARPP19,0.3347217702570778,0.3799908214777421,0.3121277747698971,0.2849205124247569,0.4827807381093349,0.29124487004103966,0.34248186630072536,0.2581742087365943
ARPP21,0.39855653568564553,0.9147286821705426,0.44510978043912175,0.48608534322820035,0.8836919239164328,0.9768076398362893,0.5471745711402624,0.4222222222222222
ARRB1,0.8151093439363817,0.94,0.810379241516966,0.9775967413441955,0.7992518703241895,0.8422273781902552,0.841025641025641,0.771889400921659
ARSA,0.42758620689655175,,,0.4427083333333333,0.43498817966903075,0.6554621848739496,,0.34408602150537637
AS3MT,,,,,0.8433333333333334,,,
ASAH1,0.5631419939577039,0.8337950138504155,0.7883663366336634,0.7139507620164126,0.7304374614910659,0.6676470588235294,0.9093675287980874,0.7274826789838337
ASAH2B,,,,,0.7256637168141593,0.8297872340425532,,
ASAP1,0.7794994040524433,0.5882352941176471,0.8507795100222717,0.8665594855305466,,0.8108552631578947,0.9812173913043478,0.8571428571428571
ASB1,,,,,0.8915779283639884,,,
ASB3,0.5132275132275133,0.7327935222672065,0.2627986348122867,0.6640211640211641,0.6716981132075471,0.5385996409335727,0.6293457432247468,0.577639751552795
ASB6,,,0.4497354497354497,0.38380281690140844,0.3180616740088106,0.4068965517241379,0.2589792060491493,0.5887096774193549
ASB8,0.7036059806508356,0.6059113300492611,0.5358024691358024,,0.9871428571428571,0.5205223880597015,0.941725812476653,0.522077922077922
ASCC1,,,,,0.9695528068506185,,,
ASCC3,,,,0.5619834710743802,0.8183520599250936,0.7033898305084746,,0.6764705882352942
ASCL1,,0.7310924369747899,0.74,,,0.7758620689655172,,
ASF1A,0.7311139564660691,,,0.7311178247734139,0.7801535087719298,0.9112627986348123,,0.7350427350427351
ASH1L,0.9259353525069992,0.3606340819022457,0.46316851664984865,0.9007177033492823,0.5311879784519422,0.3634344929681717,0.9351763584366063,0.4573712255772647
ASH2L,,,,,0.10086872586872588,0.11146496815286625,0.07132530120481928,
ASIC1,,,,,0.863302752293578,,0.910126582278481,0.875
ASIC2,,,,0.8976744186046511,,0.8461538461538461,0.9526129317980514,
ASMTL,0.9808959156785244,,,,0.9512051734273956,,,
ASNS,,0.8720379146919431,,,,0.9869215291750503,,
ASNSD1,0.9702797202797203,,,,,,,
ASPA,,0.8781163434903048,,0.5471698113207547,0.6145454545454545,,,
ASPDH,0.47073170731707314,,,,,,,
ASPH,0.6308771929824561,0.7136150234741784,0.15079365079365079,0.1685508735868448,0.5156319785618579,0.5310344827586206,0.1264524948735475,0.21233859397417504
ASPHD1,,0.1592920353982301,,,0.049717057396928055,0.7074401008827238,0.97789566755084,0.7380410022779044
ASPHD2,,,,,,,0.8226190476190476,
ASRGL1,0.9025974025974026,,,0.8783382789317508,,0.7906137184115524,0.6521145975443383,
ASTN1,,,0.06739130434782609,0.05053598774885146,0.20206766917293234,0.039755351681957186,,
ASTN2,,,0.9333333333333333,,,,,
ASXL1,,0.8448275862068966,0.8932038834951457,,0.9430222956234517,0.7703703703703704,,
ASXL2,,0.7012987012987013,0.6375,,0.7469244288224957,,,
ASXL3,,,,0.6888888888888889,,,,
ATAD1,0.39106145251396646,0.1347517730496454,,0.8707865168539326,0.28612612612612615,0.3591331269349845,,
ATAD2,,,,0.56,0.7616279069767442,,,
ATAD2B,,0.7105263157894737,,,,0.5,,
ATAT1,,,,,,,0.07342430149447693,
ATCAY,0.9886649874055415,,0.9530386740331491,0.8737704918032787,0.9804211304026598,,0.985233798195242,
ATE1,0.9469026548672567,0.7897435897435897,,0.5797373358348968,,,0.983445421624418,
ATF1,0.5739644970414202,,,,0.659400544959128,,,
ATF2,,,,,,0.9580246913580247,,
ATF6,,0.44594594594594594,,0.5625,0.9728971962616823,0.6959459459459459,0.6117850953206239,0.7096774193548387
ATF6B,,0.6825396825396826,,,0.8539518900343642,,,
ATF7,0.8778625954198473,,0.6696428571428571,,0.7873900293255132,0.6417910447761194,0.7167487684729064,
ATF7IP,,0.8839285714285714,,0.7272727272727273,0.5539811066126855,,,
ATF7IP2,0.6557142857142857,,0.6052631578947368,,0.44970414201183434,0.49137931034482757,,
ATG10,0.20930232558139536,,,0.3111111111111111,0.45742092457420924,0.2682926829268293,0.5216637781629117,0.4339622641509434
ATG12,0.6,0.6464646464646465,0.6343283582089553,0.4453125,0.3326582278481013,0.6266094420600858,0.5553686571348472,0.6090909090909091
ATG13,,0.6916167664670658,0.7060085836909872,,,,,
ATG16L1,,,,,,,0.9361344537815126,
ATG2B,,0.696551724137931,,0.8214285714285714,0.8454258675078864,0.8669354838709677,0.9806110458284372,
ATG4A,0.6405228758169934,,,,,,,
ATG4B,0.4430856067732832,,,0.47619047619047616,0.4738247863247863,0.5373563218390804,0.9652532391048292,0.507177033492823
ATG4C,,0.828125,0.5561797752808989,0.8654708520179372,0.5802644003777149,,,
ATG5,0.3631484794275492,,,,0.4619332763045338,,,
ATG7,0.3843537414965986,,0.8243243243243243,0.3388888888888889,0.35235235235235235,0.9119496855345912,0.9522714203565268,0.391304347826087
ATL1,,,0.9873417721518988,0.9791946308724833,0.96122018497485,0.7027027027027027,0.9916971105944868,
ATL2,,,,,0.45695364238410596,0.5933609958506224,0.6797583081570997,
ATM,,0.8811188811188811,,0.907103825136612,0.8610086100861009,,0.7815126050420168,
ATMIN,,0.751412429378531,0.7047817047817048,0.735202492211838,0.743581616481775,0.6333973128598849,,0.7026239067055393
ATN1,,,0.9745222929936306,,,0.9793388429752066,,
ATOSA,,0.6666666666666666,,0.8137254901960784,,0.75,0.835214446952596,
ATOX1,,,,,0.9677525501809806,,,
ATP11A,,0.852589641434263,,,,,,
ATP11B,0.774869109947644,0.5238095238095238,,0.7708333333333334,0.8134991119005328,0.625,,
ATP13A3-DT,,,,,0.7816901408450704,,,
ATP13A4,,,0.9032258064516129,,0.7290552584670231,0.9121621621621622,,
ATP1A1,0.9964936203370021,0.8602150537634409,0.972972972972973,,0.9872600645490063,0.9811537577568376,0.9838472834067548,
ATP1A2,0.833832709113608,0.7368421052631579,0.9887869520897044,0.986562150055991,0.9757611940298507,0.8203559510567296,0.9768739314316566,0.9931529181610694
ATP1A3,0.8992519497055547,,,0.993993993993994,0.9925477410340009,,,
ATP1B1,0.9753823013286538,0.9731222385861561,,0.9941373534338358,0.9685140858037193,0.9915934275888422,0.9936219796393966,0.8378849506101104
ATP1B2,,0.9543269230769231,0.9588944011339475,,0.9567956795679567,0.9847374847374848,0.987638611161607,
ATP2A2,,0.6077669902912621,,0.86124911284599,,0.9876068376068377,0.8755682255951922,
ATP2B1,0.6758513494418539,0.5384615384615384,0.737380627557981,0.6762088974854932,0.8027547370824138,0.8139178418148375,0.8897439389812041,0.6588590857574613
ATP2B1-AS1,0.5672514619883041,,,,,,,
ATP2B2,0.9904732636754764,0.2560553633217993,0.9456445993031359,0.9735819735819736,0.9931300470049416,0.9751861042183623,0.9858378481132972,0.309009009009009
ATP2B3,0.7751343054489639,,0.803030303030303,0.8639308855291576,0.7725274725274726,0.8085106382978723,0.8369062631357713,
ATP2B4,,0.9120879120879121,,0.9530346820809249,0.9843266253869969,,,
ATP2C1,0.6179422835633626,0.9104477611940298,0.672209026128266,0.5308953341740227,0.6734473057779702,0.6114982578397212,0.5434828832660005,0.4289940828402367
ATP5F1A,,0.7747641509433962,,,0.9920709352886009,0.9954109303295786,0.5557087831090399,
ATP5F1B,0.9948359153756455,,,0.9975336748245115,0.9938055480743334,0.9906129210381005,,
ATP5F1C,,,0.4355179704016913,0.9587482219061166,,0.6615146831530139,,
ATP5F1D,,,,,0.9680648236415634,,,
ATP5F1E,0.40730610918544197,,,0.41124342287455,0.4643377802228029,,0.43411223903466767,
ATP5MC3,,,,,0.07331743233433578,0.04022795843110962,,
ATP5ME,0.0037289580225868314,0.19729860106126387,0.006364359586316627,,,,,
ATP5MF,,0.6878698224852071,,,,,,
ATP5MG,0.5460917587085812,0.11770244821092278,,0.9037502309255496,0.8363854975952645,,,0.12519006588950837
ATP5MJ,,,,,,,0.630089485458613,
ATP5MK,0.3455023364485981,,0.3016304347826087,,0.39061094789855505,0.7262528959882941,,
ATP5PB,0.936588752603564,,,,,0.9709803921568627,,
ATP5PD,0.7164021819985122,,0.606259097525473,,0.5547783430232558,,0.5422949762115958,
ATP5PF,,,,,,,0.7679160115636253,
ATP5PO,,,0.6290824261275272,0.944781359719119,0.9952339144613069,,0.7647033717456253,0.666907514450867
ATP6AP2,,,,,,,0.9850581751377833,
ATP6V0A1,0.9963870562362551,,,,0.9881696428571428,0.9890274314214463,,
ATP6V0A2,,,,,0.5987654320987654,0.7192982456140351,,
ATP6V0E1,,,,,0.019206680584551147,,,
ATP6V0E2,0.9439269406392694,,0.9304721030042918,0.9428571428571428,0.8510509051148099,0.9402271368798566,,
ATP6V1A,0.901664664492878,0.6845425867507886,,,0.9234610680799021,0.8828202581926514,0.9478647301105572,
ATP6V1B2,0.9604986239274729,,,,0.9864091559370529,,0.9746835443037974,
ATP6V1C1,0.953654552878726,0.9238095238095239,0.7404371584699454,0.9559193954659949,0.6654096228868661,0.8001958863858962,0.7233508082131935,0.6710526315789473
ATP6V1D,0.04104202506758417,,0.05278592375366569,0.05352591333899745,0.08781226343679031,0.030595813204508857,0.049644293226105786,
ATP6V1E1,0.9232984544494576,0.8064876957494407,0.9193277310924369,0.9147727272727273,0.9130925507900677,0.8507547707205925,0.8593058991080129,
ATP6V1G1,0.0303886925795053,,,,,,0.010880515817046141,
ATP6V1G2,0.9318983768525053,,0.9783549783549783,,0.9570015766088577,,0.9533387907847035,
ATP6V1H,,,,0.9910764082543224,,0.9910661107802263,0.9834460247143857,0.9775280898876404
ATP7B,,,,,,,,0.5849056603773585
ATP8A1,0.9863945578231292,0.9281984334203656,0.9509727626459143,0.9918433931484503,0.9754355182353679,,0.9470068694798822,0.9605839416058394
ATP8A2,0.816304347826087,0.4732142857142857,0.7171717171717171,0.7363083164300203,0.8901220865704772,0.636604774535809,0.6972010178117048,0.6284403669724771
ATP8B2,,,,,0.8295081967213115,,,0.675
ATP9A,0.9267055541465888,,0.9041878172588832,0.922654268808115,0.9359133126934984,0.919062832800852,0.923707054652158,0.9031620553359684
ATP9B,,0.5625,,,,,,
ATPAF1,0.40376323010584086,0.22491349480968859,0.45553822152886114,0.5114678899082569,0.4264033264033264,0.972972972972973,0.539287733182589,0.3344768439108062
ATPAF2,,,,0.42424242424242425,,,,
